resnet18,resnet34,resnet50,resnet101,resnet152,densenet121,densenet169,densenet201,densenet161,squeezenet1_0,squeezenet1_1,vgg16,vgg16_bn,vgg19_bn,vgg19
381.58655166625977,778.9256572723389,973.2136726379395,1902.5919437408447,2777.942657470703,608.8240146636963,742.6931858062744,949.1076469421387,1974.576473236084,191.72072410583496,97.24712371826172,3311.778783798218,3335.569143295288,4360.121726989746,4328.773975372314
382.42554664611816,778.8176536560059,970.7417488098145,1902.2305011749268,2779.162883758545,609.4601154327393,742.408037185669,948.2700824737549,1974.8647212982178,192.2285556793213,97.48435020446777,3311.6421699523926,3335.8049392700195,4363.410711288452,4328.583240509033
382.55834579467773,780.3313732147217,971.6792106628418,1899.468183517456,2776.280641555786,610.67795753479,745.5627918243408,946.0673332214355,1975.4183292388916,191.91837310791016,97.34153747558594,3311.3958835601807,3351.1898517608643,4363.18564414978,4330.183506011963
381.8223476409912,780.3792953491211,973.2041358947754,1900.5684852600098,2777.3616313934326,610.832691192627,746.453046798706,949.7964382171631,1974.229097366333,192.47150421142578,97.17369079589844,3310.8696937561035,3350.7421016693115,4356.992244720459,4328.8254737854
381.8483352661133,780.4651260375977,971.268892288208,1900.5212783813477,2777.491331100464,611.4060878753662,746.4256286621094,946.1987018585205,1974.7989177703857,191.91956520080566,96.98057174682617,3312.605142593384,3355.7815551757812,4356.141805648804,4329.860687255859
381.7887306213379,780.8961868286133,970.7448482513428,1901.505947113037,2778.196334838867,610.7008457183838,742.4197196960449,949.3856430053711,1974.468469619751,192.42095947265625,97.14388847351074,3314.980983734131,3353.96671295166,4355.246305465698,4326.4617919921875
382.0197582244873,780.4479598999023,972.618579864502,1902.0323753356934,2777.6851654052734,609.8334789276123,744.6153163909912,946.3779926300049,1974.3921756744385,192.00968742370605,97.24855422973633,3316.000461578369,3354.5243740081787,4357.1813106536865,4330.39665222168
382.551908493042,780.280590057373,971.9223976135254,1901.977300643921,2779.355525970459,611.1326217651367,745.9549903869629,952.0077705383301,1974.8079776763916,191.6954517364502,97.3062515258789,3313.2591247558594,3353.2116413116455,4356.92024230957,4329.2083740234375
381.99639320373535,780.6203365325928,970.9501266479492,1901.9248485565186,2776.5281200408936,611.7396354675293,746.0052967071533,945.7552433013916,1973.9043712615967,192.1236515045166,96.9846248626709,3311.9757175445557,3353.626251220703,4356.7516803741455,4330.4736614227295
381.41345977783203,780.5566787719727,971.0619449615479,1898.4005451202393,2776.52645111084,611.0038757324219,742.9664134979248,948.2247829437256,1974.919319152832,191.8189525604248,97.63336181640625,3310.309886932373,3352.0023822784424,4358.073472976685,4329.450368881226
382.3966979980469,779.4058322906494,971.8842506408691,1900.6438255310059,2774.280548095703,611.5918159484863,743.8461780548096,951.425313949585,1974.752426147461,191.51902198791504,97.44048118591309,3311.4819526672363,3352.074384689331,4356.872320175171,4328.1090259552
381.86192512512207,780.592679977417,971.1449146270752,1900.2139568328857,2776.9832611083984,607.9747676849365,746.0503578186035,948.878288269043,1974.1089344024658,192.3198699951172,97.43475914001465,3311.46240234375,3350.1360416412354,4356.740713119507,4327.710866928101
381.98065757751465,781.2812328338623,971.8353748321533,1900.9723663330078,2777.3470878601074,609.6665859222412,746.9696998596191,948.9259719848633,1974.4069576263428,192.05784797668457,97.79691696166992,3311.791181564331,3352.21791267395,4356.011152267456,4331.162452697754
381.8397521972656,780.1098823547363,970.6318378448486,1900.7313251495361,2778.426170349121,611.9513511657715,745.0985908508301,947.4389553070068,1974.874496459961,192.4746036529541,97.61357307434082,3324.167251586914,3352.112293243408,4356.808185577393,4333.823919296265
381.4077377319336,780.8396816253662,971.5332984924316,1901.045560836792,2774.8782634735107,610.2981567382812,742.882251739502,946.9583034515381,1974.7843742370605,192.13247299194336,97.37133979797363,3327.1474838256836,3353.870391845703,4356.326580047607,4335.817813873291
382.05575942993164,779.9503803253174,972.2509384155273,1900.766134262085,2775.7065296173096,612.2891902923584,744.103193283081,948.2922554016113,1974.4772911071777,191.8656826019287,96.95672988891602,3326.078176498413,3352.7421951293945,4358.025789260864,4332.103967666626
382.47084617614746,785.6981754302979,971.5449810028076,1901.4873504638672,2776.77845954895,610.2511882781982,747.8451728820801,950.171709060669,1974.5652675628662,191.35451316833496,96.86279296875,3326.0998725891113,3351.9535064697266,4356.15086555481,4330.812931060791
381.94870948791504,787.04833984375,971.4457988739014,1899.4367122650146,2778.3617973327637,610.8229160308838,744.539737701416,948.5111236572266,1974.7123718261719,191.87021255493164,96.65751457214355,3326.8401622772217,3350.7256507873535,4357.00249671936,4331.222057342529
382.6611042022705,787.4071598052979,970.8700180053711,1901.0603427886963,2776.806592941284,611.6931438446045,742.7427768707275,947.3569393157959,1973.7787246704102,191.55597686767578,97.20110893249512,3326.5678882598877,3352.2980213165283,4357.636451721191,4328.436374664307
381.26492500305176,787.7106666564941,971.6606140136719,1899.2817401885986,2777.7369022369385,610.9089851379395,745.6881999969482,942.9683685302734,1974.916934967041,191.6184425354004,97.68295288085938,3326.122522354126,3352.651834487915,4359.577417373657,4327.678918838501
