resnet18,resnet34,resnet50,resnet101,resnet152,densenet121,densenet169,densenet201,densenet161,squeezenet1_0,squeezenet1_1,vgg16,vgg16_bn,vgg19_bn,vgg19
3.520488739013672,5.829334259033203,9.291410446166992,14.943361282348633,21.120786666870117,13.41390609741211,18.764257431030273,22.465944290161133,26.79586410522461,4.394769668579102,2.4025440216064453,18.94998550415039,21.37589454650879,24.986982345581055,22.351980209350586
3.5181045532226562,5.834102630615234,9.289026260375977,14.94455337524414,21.169185638427734,13.43846321105957,18.715620040893555,22.396087646484375,26.793956756591797,4.428863525390625,2.4127960205078125,18.988370895385742,19.094228744506836,23.26059341430664,22.37105369567871
3.520488739013672,5.853891372680664,9.282112121582031,14.919519424438477,21.144628524780273,13.445854187011719,18.680572509765625,22.402524948120117,26.84783935546875,4.453897476196289,2.4003982543945312,18.964529037475586,17.652511596679688,20.718097686767578,22.373676300048828
3.5202503204345703,5.840301513671875,9.267091751098633,14.948129653930664,21.134138107299805,13.412714004516602,18.59736442565918,22.389650344848633,26.852846145629883,4.448413848876953,2.389669418334961,18.940210342407227,17.664670944213867,20.534992218017578,22.351503372192383
3.5173892974853516,5.834102630615234,9.258508682250977,14.925241470336914,21.11673355102539,13.323068618774414,18.62955093383789,22.36652374267578,26.81732177734375,4.448890686035156,2.4056434631347656,16.382932662963867,17.652034759521484,20.51258087158203,19.13905143737793
3.518342971801758,5.844593048095703,9.276151657104492,14.965057373046875,21.138429641723633,13.36526870727539,18.729448318481445,22.379159927368164,26.814937591552734,4.451990127563477,2.417325973510742,15.598773956298828,17.688989639282227,20.517587661743164,18.312454223632812
3.5147666931152344,5.859136581420898,9.267330169677734,14.933109283447266,21.134138107299805,13.358831405639648,18.739700317382812,22.435426712036133,26.778697967529297,4.441738128662109,2.432107925415039,15.546321868896484,17.673969268798828,20.54595947265625,18.339872360229492
3.550291061401367,5.840301513671875,9.301185607910156,14.961004257202148,21.129369735717773,13.441801071166992,18.786191940307617,22.400379180908203,26.84330940246582,4.438877105712891,2.410411834716797,15.527725219726562,17.68183708190918,20.512104034423828,18.346548080444336
3.5223960876464844,5.832672119140625,9.277105331420898,14.955520629882812,21.100521087646484,13.40937614440918,18.702268600463867,22.350549697875977,26.827096939086914,4.478931427001953,2.407550811767578,15.551567077636719,17.65155792236328,20.416259765625,18.299341201782227
3.522157669067383,5.831003189086914,9.260416030883789,14.929533004760742,21.12436294555664,13.300895690917969,18.788814544677734,22.4001407623291,26.825666427612305,4.449367523193359,2.4116039276123047,15.59901237487793,17.58575439453125,20.429611206054688,18.31674575805664
3.51715087890625,5.832910537719727,9.2620849609375,14.924764633178711,21.147489547729492,13.384819030761719,18.768787384033203,22.425174713134766,26.848316192626953,4.452943801879883,2.3784637451171875,15.613555908203125,17.592668533325195,20.68328857421875,18.218040466308594
3.5109519958496094,5.8345794677734375,9.288787841796875,14.94455337524414,21.120548248291016,13.398170471191406,18.781185150146484,22.414445877075195,26.829242706298828,4.443883895874023,2.3953914642333984,15.606403350830078,17.571687698364258,20.55525779724121,18.224239349365234
3.5202503204345703,5.82575798034668,9.266376495361328,14.922857284545898,21.130800247192383,13.385295867919922,18.843650817871094,22.43328094482422,26.822566986083984,4.465579986572266,2.4225711822509766,15.650272369384766,17.57669448852539,20.643949508666992,18.25404167175293
3.513336181640625,5.8422088623046875,9.259462356567383,14.943599700927734,21.112918853759766,13.388633728027344,18.67532730102539,22.356748580932617,26.826858520507812,4.448175430297852,2.416849136352539,15.629053115844727,17.57645606994629,20.65730094909668,18.205642700195312
3.516674041748047,5.852937698364258,9.259223937988281,14.939069747924805,21.11530303955078,13.410091400146484,18.65363121032715,22.40729331970215,26.808977127075195,4.462480545043945,2.3996829986572266,15.646934509277344,17.614126205444336,20.560264587402344,18.20540428161621
3.5123825073242188,5.831003189086914,9.262561798095703,14.928340911865234,21.19755744934082,13.329505920410156,18.75138282775879,22.415637969970703,26.84497833251953,4.4498443603515625,2.418994903564453,15.56253433227539,17.630577087402344,20.48349380493164,18.204450607299805
3.5245418548583984,5.835056304931641,9.269237518310547,14.912843704223633,21.12722396850586,13.398170471191406,18.770217895507812,22.438764572143555,26.810169219970703,4.44793701171875,2.4156570434570312,15.531778335571289,17.672061920166016,20.510435104370117,18.238067626953125
3.5271644592285156,5.836009979248047,9.263992309570312,14.923810958862305,21.190643310546875,13.406991958618164,18.707275390625,22.39370346069336,26.860952377319336,4.435539245605469,2.3827552795410156,15.527963638305664,17.748355865478516,20.55835723876953,18.222332000732422
3.511190414428711,5.829095840454102,9.263038635253906,14.949798583984375,21.134138107299805,13.35000991821289,18.682003021240234,22.403955459594727,26.868581771850586,4.4422149658203125,2.404451370239258,15.545129776000977,17.75503158569336,20.502805709838867,18.387794494628906
3.528118133544922,5.830287933349609,9.276628494262695,14.933347702026367,21.110057830810547,13.323783874511719,18.596410751342773,22.404909133911133,26.853561401367188,4.43720817565918,2.411365509033203,15.523195266723633,17.754554748535156,20.484209060668945,18.45526695251465
