resnet18,resnet34,resnet50,resnet101,resnet152,densenet121,densenet169,densenet201,densenet161,squeezenet1_0,squeezenet1_1,vgg16,vgg16_bn,vgg19_bn,vgg19
14.416694641113281,22.85170555114746,36.509037017822266,59.06176567077637,83.93502235412598,51.56707763671875,67.28744506835938,80.52468299865723,89.45035934448242,15.946626663208008,35.45546531677246,54.99911308288574,65.38057327270508,75.59013366699219,64.46361541748047
14.014482498168945,22.841691970825195,36.540985107421875,58.963775634765625,83.59193801879883,52.25038528442383,69.48685646057129,80.77168464660645,89.42484855651855,15.782833099365234,35.4619026184082,55.14049530029297,65.22536277770996,75.36506652832031,64.72587585449219
13.635873794555664,22.863149642944336,36.49425506591797,58.97021293640137,83.62817764282227,53.040266036987305,69.19503211975098,80.48534393310547,89.43390846252441,15.730142593383789,35.45737266540527,55.27305603027344,64.94617462158203,75.47879219055176,64.544677734375
13.529300689697266,22.988557815551758,36.550283432006836,59.173583984375,84.06972885131836,52.988529205322266,69.38815116882324,80.63292503356934,89.49708938598633,15.775203704833984,35.43829917907715,55.17435073852539,65.3066635131836,76.50113105773926,64.49532508850098
13.513803482055664,22.998332977294922,36.561012268066406,59.221744537353516,83.75263214111328,53.00736427307129,69.29659843444824,80.34515380859375,89.52546119689941,15.708684921264648,35.42375564575195,55.26256561279297,65.53244590759277,75.49786567687988,64.9101734161377
13.495445251464844,22.99022674560547,36.557912826538086,59.17525291442871,83.9684009552002,51.43141746520996,69.33712959289551,80.58547973632812,89.41507339477539,15.794038772583008,35.48169136047363,55.3128719329834,65.53292274475098,75.70219039916992,64.49508666992188
13.48733901977539,23.04863929748535,36.49258613586426,58.943986892700195,83.89568328857422,51.44691467285156,69.08655166625977,80.77406883239746,89.50996398925781,15.805482864379883,35.468101501464844,55.43661117553711,65.51957130432129,75.85573196411133,64.39018249511719
13.522624969482422,22.960662841796875,36.54909133911133,58.939218521118164,83.70780944824219,51.553964614868164,69.1993236541748,81.10237121582031,89.4463062286377,15.75613021850586,35.49361228942871,55.4499626159668,65.765380859375,75.71148872375488,64.68725204467773
13.452529907226562,23.008108139038086,36.499738693237305,59.050559997558594,83.64319801330566,51.46169662475586,69.37837600708008,80.83057403564453,89.5545482635498,15.715360641479492,35.39299964904785,55.211544036865234,65.19007682800293,75.75154304504395,64.72229957580566
13.458490371704102,22.973299026489258,36.58151626586914,59.211015701293945,84.0294361114502,51.58066749572754,69.39363479614258,80.79671859741211,89.45608139038086,15.748977661132812,35.50910949707031,55.36675453186035,65.4611587524414,75.87504386901855,64.6522045135498
13.518333435058594,23.038387298583984,36.54813766479492,59.200286865234375,83.69302749633789,51.33795738220215,69.26226615905762,80.94191551208496,89.4620418548584,15.735864639282227,35.44902801513672,55.188894271850586,65.61923027038574,75.9422779083252,64.67008590698242
13.471364974975586,22.945880889892578,36.53979301452637,59.11588668823242,83.64605903625488,51.605224609375,68.35675239562988,81.54630661010742,89.55597877502441,15.748262405395508,35.47859191894531,55.32407760620117,65.43469429016113,75.75798034667969,64.53943252563477
13.512849807739258,23.011207580566406,36.469221115112305,59.3562126159668,83.91809463500977,51.436662673950195,67.77596473693848,83.04691314697266,89.50948715209961,15.744447708129883,35.48860549926758,55.169105529785156,65.35649299621582,75.71053504943848,64.42880630493164
13.462543487548828,22.965431213378906,36.5450382232666,59.102773666381836,83.87017250061035,51.42474174499512,67.62218475341797,83.03046226501465,89.39909934997559,15.789985656738281,35.44950485229492,55.235862731933594,65.29402732849121,75.82879066467285,64.68343734741211
13.477325439453125,23.017168045043945,36.53120994567871,58.96735191345215,83.69565010070801,51.404476165771484,67.14892387390137,82.92579650878906,89.42532539367676,15.691518783569336,35.43710708618164,55.435895919799805,65.53292274475098,75.76155662536621,64.84317779541016
13.556480407714844,22.94611930847168,36.53550148010254,59.058427810668945,83.74619483947754,51.306962966918945,67.25358963012695,82.62443542480469,89.4765853881836,15.671968460083008,35.454750061035156,55.29284477233887,65.54841995239258,75.64878463745117,64.8491382598877
13.491153717041016,22.97687530517578,36.57102584838867,59.221744537353516,83.99844169616699,51.37324333190918,67.03376770019531,80.7640552520752,89.42151069641113,15.725135803222656,35.45331954956055,55.357933044433594,65.4439926147461,75.76346397399902,64.71562385559082
13.486862182617188,22.9947566986084,36.76319122314453,59.4782829284668,83.63580703735352,51.38087272644043,67.19398498535156,80.5671215057373,89.4620418548584,15.740156173706055,35.48145294189453,55.329084396362305,65.54865837097168,75.91629028320312,64.5909309387207
13.495683670043945,23.011445999145508,36.65947914123535,59.01980400085449,84.0606689453125,51.64694786071777,67.10696220397949,81.12478256225586,89.48945999145508,15.74254035949707,35.45832633972168,55.463314056396484,65.48404693603516,75.65975189208984,64.56923484802246
13.515233993530273,23.01645278930664,36.664724349975586,58.96162986755371,83.85348320007324,51.57828330993652,67.25835800170898,80.92212677001953,89.47587013244629,15.766382217407227,35.475969314575195,55.17721176147461,65.65403938293457,75.8202075958252,64.62335586547852
