resnet18,resnet34,resnet50,resnet101,resnet152,densenet121,densenet169,densenet201,densenet161,squeezenet1_0,squeezenet1_1,vgg16,vgg16_bn,vgg19_bn,vgg19
4.851102828979492,8.615732192993164,14.693021774291992,24.532079696655273,35.093069076538086,16.68548583984375,21.937847137451172,28.966903686523438,34.70444679260254,4.695892333984375,2.7761459350585938,23.72145652770996,26.297330856323242,30.787229537963867,28.020143508911133
4.90117073059082,8.655548095703125,14.693260192871094,24.555206298828125,35.03823280334473,16.65639877319336,21.928787231445312,28.856277465820312,34.6837043762207,4.710912704467773,2.763509750366211,23.65875244140625,26.193857192993164,30.72071075439453,28.134584426879883
4.89044189453125,8.60452651977539,14.676570892333984,24.530887603759766,35.12859344482422,16.705989837646484,21.937131881713867,28.859615325927734,34.642696380615234,4.727363586425781,2.7692317962646484,23.642539978027344,26.148557662963867,30.833005905151367,28.139352798461914
4.896879196166992,8.629322052001953,14.663457870483398,24.55925941467285,35.24470329284668,16.69597625732422,21.96979522705078,28.94449234008789,34.6074104309082,4.694461822509766,2.7582645416259766,23.718833923339844,26.137351989746094,30.86113929748535,28.09309959411621
4.89497184753418,8.611679077148438,14.663934707641602,24.506568908691406,35.24327278137207,16.67952537536621,21.985292434692383,28.89084815979004,34.55972671508789,4.70733642578125,2.7611255645751953,23.561477661132812,26.390790939331055,30.855178833007812,28.108835220336914
4.90260124206543,8.630752563476562,14.661788940429688,24.65057373046875,35.16674041748047,16.6776180267334,21.956443786621094,28.87129783630371,34.6677303314209,4.730701446533203,2.7637481689453125,23.66948127746582,26.347875595092773,30.8074951171875,28.110980987548828
4.89354133605957,8.606910705566406,14.672040939331055,24.657487869262695,35.125017166137695,16.663312911987305,21.93164825439453,28.844833374023438,34.661054611206055,4.71186637878418,2.7632713317871094,23.765087127685547,26.318073272705078,30.82752227783203,28.0606746673584
4.89354133605957,8.647441864013672,14.67132568359375,24.676799774169922,35.105228424072266,16.71886444091797,21.95572853088379,28.998374938964844,34.58213806152344,4.702329635620117,2.7801990509033203,23.76270294189453,26.31068229675293,30.70235252380371,28.00440788269043
4.901647567749023,8.630037307739258,14.662504196166992,24.664878845214844,35.105228424072266,16.707897186279297,21.96049690246582,28.87129783630371,34.642934799194336,4.692316055297852,2.767324447631836,23.777246475219727,26.26514434814453,30.73430061340332,28.003454208374023
4.895448684692383,8.646726608276367,14.680624008178711,24.599552154541016,35.066843032836914,16.669034957885742,21.920442581176758,28.928518295288086,34.68179702758789,4.735231399536133,2.7620792388916016,23.69070053100586,26.241540908813477,30.9295654296875,27.96196937561035
4.894733428955078,8.61048698425293,14.668941497802734,24.566173553466797,35.10093688964844,16.82901382446289,21.977901458740234,28.825759887695312,34.64245796203613,4.712343215942383,2.7637481689453125,23.710966110229492,26.24821662902832,30.869483947753906,27.94051170349121
4.897594451904297,8.613348007202148,14.66989517211914,24.60002899169922,35.05063056945801,16.68548583984375,21.895170211791992,28.940916061401367,34.59954261779785,4.69660758972168,2.768993377685547,23.740053176879883,26.180505752563477,30.844926834106445,27.947187423706055
4.889488220214844,8.617639541625977,14.638662338256836,24.56498146057129,35.033464431762695,16.665220260620117,21.92544937133789,28.90181541442871,34.6524715423584,4.730224609375,2.7670860290527344,23.806095123291016,26.139497756958008,30.8382511138916,27.94647216796875
4.892826080322266,8.617162704467773,14.622211456298828,24.560213088989258,35.056352615356445,16.691923141479492,21.892309188842773,28.885364532470703,34.734487533569336,4.685163497924805,2.7801990509033203,23.754596710205078,26.438236236572266,30.873537063598633,27.9541015625
4.89497184753418,8.611440658569336,14.640092849731445,24.52254295349121,35.06207466125488,16.709566116333008,21.946430206298828,28.844356536865234,34.58046913146973,4.688262939453125,2.7539730072021484,23.740291595458984,26.308298110961914,30.855417251586914,28.213977813720703
4.910945892333984,8.644342422485352,14.632701873779297,24.521589279174805,35.19487380981445,16.704559326171875,21.936655044555664,28.89847755432129,34.690141677856445,4.695653915405273,2.765655517578125,23.662090301513672,26.273488998413086,30.86233139038086,28.027057647705078
4.893064498901367,8.611440658569336,14.647722244262695,24.588346481323242,35.35866737365723,16.689538955688477,21.97408676147461,28.89394760131836,34.68132019042969,4.734516143798828,2.766847610473633,23.673295974731445,26.265621185302734,30.88068962097168,28.0148983001709
4.889965057373047,8.630990982055664,14.629364013671875,24.568796157836914,35.26663780212402,16.708850860595703,21.93164825439453,28.883695602416992,34.61718559265137,4.680633544921875,2.751588821411133,23.685216903686523,26.242494583129883,30.8682918548584,27.981996536254883
4.916667938232422,8.620023727416992,14.617204666137695,24.563312530517578,35.257816314697266,16.736507415771484,21.951913833618164,28.916597366333008,34.60264205932617,4.680633544921875,2.7551651000976562,23.68950843811035,26.230812072753906,30.83014488220215,27.999401092529297
4.889726638793945,8.624792098999023,14.627218246459961,24.53446388244629,35.35723686218262,16.7391300201416,21.93617820739746,28.933286666870117,34.66463088989258,4.685401916503906,2.7801990509033203,23.61011505126953,26.108980178833008,30.803442001342773,28.12337875366211
