resnet18,resnet34,resnet50,resnet101,resnet152,densenet121,densenet169,densenet201,densenet161,squeezenet1_0,squeezenet1_1,vgg16,vgg16_bn,vgg19_bn,vgg19
165.45915603637695,328.29785346984863,438.89570236206055,831.6895961761475,1195.7604885101318,213.33003044128418,267.31419563293457,338.17481994628906,911.5588665008545,82.66639709472656,35.63570976257324,1701.3440132141113,1708.2247734069824,2281.1431884765625,2274.6267318725586
165.4658317565918,328.27186584472656,435.61458587646484,831.017017364502,1194.9899196624756,212.25953102111816,266.48831367492676,340.55018424987793,910.7146263122559,82.53264427185059,35.822153091430664,1700.8373737335205,1707.5681686401367,2280.513048171997,2275.2089500427246
164.84713554382324,327.98194885253906,435.55164337158203,830.3911685943604,1195.1565742492676,212.8283977508545,265.65051078796387,339.6596908569336,910.8929634094238,82.64374732971191,35.82167625427246,1700.9000778198242,1707.9269886016846,2283.8752269744873,2273.7419605255127
165.4524803161621,328.2921314239502,435.64748764038086,831.6423892974854,1194.535493850708,214.29896354675293,267.3759460449219,340.3363227844238,910.7859134674072,82.85069465637207,35.84408760070801,1701.484203338623,1709.1476917266846,2279.1805267333984,2275.7327556610107
165.1899814605713,329.18381690979004,435.09650230407715,830.0204277038574,1198.1837749481201,214.45822715759277,264.7826671600342,342.11230278015137,910.7599258422852,82.92317390441895,35.852670669555664,1701.479196548462,1708.589792251587,2282.329797744751,2274.4100093841553
165.43173789978027,328.5846710205078,436.25593185424805,830.4386138916016,1196.0718631744385,215.65794944763184,264.9557590484619,341.2656784057617,910.8085632324219,82.62968063354492,35.92228889465332,1700.8659839630127,1707.6799869537354,2284.3358516693115,2274.6081352233887
165.4644012451172,327.7416229248047,438.35949897766113,831.7399024963379,1196.8181133270264,213.48118782043457,265.1562690734863,337.7115726470947,910.3422164916992,82.611083984375,35.704612731933594,1701.8368244171143,1707.9222202301025,2280.6766033172607,2275.083541870117
164.5674705505371,329.5011520385742,436.68675422668457,831.9387435913086,1198.7667083740234,211.88068389892578,266.34931564331055,339.7982120513916,910.4673862457275,82.56864547729492,35.7663631439209,1701.2319564819336,1708.4922790527344,2279.655694961548,2274.9345302581787
165.10939598083496,328.8910388946533,436.92827224731445,832.618236541748,1197.7837085723877,212.73112297058105,268.0325508117676,338.2744789123535,910.1467132568359,83.03356170654297,35.88700294494629,1704.158067703247,1708.625316619873,2281.0561656951904,2274.627923965454
165.1468276977539,328.8893699645996,436.1855983734131,829.810619354248,1193.7477588653564,212.7401828765869,265.9032344818115,341.3867950439453,910.4628562927246,82.66091346740723,35.65788269042969,1703.317403793335,1707.732915878296,2279.7060012817383,2274.5327949523926
165.41409492492676,328.9027214050293,437.17026710510254,831.2649726867676,1196.3586807250977,214.42055702209473,266.5088176727295,338.92369270324707,910.8610153198242,82.56840705871582,35.93873977661133,1702.1358013153076,1707.435131072998,2279.2608737945557,2273.677349090576
165.44628143310547,328.2961845397949,437.2069835662842,830.5048942565918,1197.5739002227783,214.4033908843994,264.45555686950684,336.95101737976074,910.5720520019531,82.68260955810547,35.741329193115234,1701.768398284912,1708.475112915039,2279.710054397583,2273.756980895996
165.17043113708496,328.87935638427734,436.5198612213135,830.906867980957,1198.0295181274414,214.0052318572998,263.0307674407959,338.84406089782715,910.7370376586914,82.90219306945801,35.64953804016113,1703.4785747528076,1708.4004878997803,2282.095432281494,2274.3866443634033
163.9535427093506,328.26828956604004,438.22240829467773,830.066442489624,1195.6627368927002,213.97089958190918,266.7696475982666,340.44694900512695,911.5889072418213,82.56745338439941,35.69388389587402,1702.8863430023193,1708.0206871032715,2280.794858932495,2273.160219192505
165.4195785522461,328.4900188446045,436.63668632507324,830.9292793273926,1195.8129405975342,213.67239952087402,267.34113693237305,341.1276340484619,910.625696182251,82.85665512084961,35.81500053405762,1703.7773132324219,1707.5600624084473,2280.937433242798,2274.3430137634277
165.4038429260254,327.66032218933105,435.5051517486572,830.5907249450684,1195.8651542663574,215.0728702545166,265.4895782470703,335.8633518218994,910.7241630554199,82.84378051757812,35.7818603515625,1703.4423351287842,1706.780195236206,2280.073881149292,2275.461435317993
164.47162628173828,328.8910388946533,435.7154369354248,830.2261829376221,1197.5157260894775,214.58816528320312,267.7936553955078,341.7646884918213,910.886287689209,83.04381370544434,35.85934638977051,1702.8472423553467,1708.617925643921,2279.5372009277344,2275.1059532165527
164.22605514526367,328.275203704834,435.00685691833496,829.4358253479004,1195.8587169647217,214.82586860656738,265.3467655181885,340.3017520904541,910.7515811920166,82.43489265441895,35.88128089904785,1702.3115158081055,1708.1577777862549,2279.616594314575,2274.4951248168945
164.86883163452148,328.54580879211426,436.4006519317627,832.3562145233154,1195.7767009735107,214.80560302734375,267.3616409301758,338.3522033691406,910.797119140625,82.60273933410645,35.70842742919922,1702.709436416626,1706.7768573760986,2280.245065689087,2274.4622230529785
165.10343551635742,329.10656929016113,435.4968070983887,833.5878849029541,1194.0743923187256,213.46759796142578,264.4054889678955,339.71428871154785,910.9513759613037,82.77416229248047,35.933494567871094,1703.4928798675537,1708.4059715270996,2280.735492706299,2274.1079330444336
